$Beit Dagan,,,,,,
,,,,,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD,Solar
125.431,27.3,,0.6,0,,903
125.438,28.2,,1.2,0,,897
125.444,28.5,,1.9,0,,855
125.451,28.6,,1.5,0,,890
125.458,29.3,,1.8,0,,721
125.465,29.6,8.1,1.4,0,3,919
125.472,29.6,,3.4,0,,898
125.479,29,,3.3,0,,913
125.486,28.5,,3.7,0,,906
125.493,27.9,,3.7,0,,795
125.5,27.8,,3.4,0,,912
125.507,27.3,,4.1,0,,887
125.514,27.4,,3.6,0,,893
125.521,27.9,,2.6,0,,909
125.528,28.9,,2.7,0,,909
125.535,29.3,,3.6,0,,901
125.542,29,,2.9,0,,896
125.549,28.5,,4.2,0,,891
125.556,28.2,,3.3,0,,888
125.563,28.7,,2.8,0,,883
125.569,28.5,,3.9,0,,877
125.576,28.4,,3.8,0,,865
125.583,28.4,,3.4,0,,856
125.59,28.5,13.4,4,0,3,845
125.597,28.7,,4,0,,841
125.604,27.9,,4.6,0,,827
125.611,27.3,,4.2,0,,811
125.618,27.6,,3.7,0,,802
125.625,27.2,,3.8,0,,782
125.632,26.7,,3.9,0,,769
125.639,26.4,,4.6,0,,754
125.646,26.2,,4.6,0,,742
125.653,26.4,,4.9,0,,729
125.66,26,,4.8,0,,706
125.667,26.2,,4.1,0,,682
125.674,26.5,,4.3,0,,651
125.681,27.1,,3.8,0,,638
125.688,27.3,,4,0,,610
125.694,27.4,,3.1,0,,574
125.701,27.4,,2.7,0,,535
125.708,27.4,,2.7,0,,489
125.715,27.4,10.9,3.3,0,4,437
125.722,27.1,,2.4,0,,383
125.729,26.3,,2.1,0,,297
125.736,25.7,,1.7,0,,204
125.743,25.4,,1.5,0,,170
125.75,25.3,,2.1,0,,62
125.757,25.2,,1.8,0,,4
125.764,25,,1.4,0,,0
125.771,24.8,,1.7,0,,0
125.778,24.6,,1.8,0,,0
125.785,24.4,,1,0,,0
125.792,24.1,,1,0,,0
125.799,22.9,,0.7,0,,0
125.806,22.4,,0.9,0,,0
125.813,21.9,,1.6,0,,0
125.819,21.8,,2.1,0,,0
125.826,21.5,,2.1,0,,0
125.833,21.6,,1.7,0,,0
125.84,21.6,13,1.3,0,0,0
125.847,21.6,,1.5,0,,0
125.854,21.2,,1.8,0,,0
125.861,21.3,,2,0,,0
125.868,21.1,,1.2,0,,0
125.875,20.9,,1.8,0,,0
125.882,20.3,,1.8,0,,0
125.889,20.3,,1.1,0,,0
125.896,20.4,,0.9,0,,0
125.903,20.2,,1,0,,0
125.91,20.1,,1.6,0,,1
125.917,20,,2,0,,0
125.924,20,,2.1,0,,1
125.931,20.2,,2.2,0,,0
125.938,20.3,,1.6,0,,1
125.944,20.4,,1.6,0,,0
125.951,20.2,,0.8,0,,1
125.958,20.3,,1.3,0,,1
125.965,20.2,13.5,1.5,0,5,1
125.972,20.3,,2.2,0,,2
125.979,20.1,,1.1,0,,1
125.986,19.8,,2.8,0,,2
125.993,20.2,,1.9,0,,2
126,20.1,,2.3,0,,2
126.007,19.9,,2.6,0,,1
126.014,19.9,,1.9,0,,1
126.021,19.7,,2.2,0,,0
126.028,19.7,,1.9,0,,0
126.035,19.6,,1.6,0,,0
126.042,19.5,,1.8,0,,0
126.049,19.4,,1.7,0,,0
126.056,19.4,,2.5,0,,1
126.063,19.5,,2.2,0,,1
126.069,19.5,,1.2,0,,1
126.076,19.5,,2.2,0,,0
126.083,19.5,,2.5,0,,1
126.09,19.4,13,2.4,0,6,1
126.097,19.7,,2.6,0,,1
126.104,19.6,,1.4,0,,0
126.111,19.4,,1.2,0,,0
126.118,19.6,,2.4,0,,0
126.125,19.8,,2.5,0,,1
126.132,19.8,,1.5,0,,0
126.139,19.8,,1.4,0,,0
126.146,19.5,,1.5,0,,0
126.153,19.3,,1.3,0,,0
126.16,19.1,,1.1,0,,0
126.167,18.9,,0.8,0,,0
126.174,18.8,,1.6,0,,0
126.181,18.8,,1.7,0,,0
126.188,18.9,,1.2,0,,1
126.194,18.8,,1.1,0,,0
126.201,18.5,,1.1,0,,0
126.208,18.5,,0.6,0,,0
126.215,18.4,12,0.9,0,3,0
126.222,18.2,,1.1,0,,0
126.229,18.1,,1.2,0,,1
126.236,17.9,,1.3,0,,29
126.243,18.2,,0.9,0,,120
126.25,19,,1.6,0,,131
126.257,19.7,,1.7,0,,251
126.264,20.5,,2,0,,306
126.271,21.4,,1.4,0,,349
126.278,22.2,,1.3,0,,376
126.285,22.9,,1.2,0,,412
126.292,23.7,,1.4,0,,440
126.299,24.5,,0.9,0,,455
126.306,25.1,,0.5,0,,478
126.313,26.1,,1,0,,502
126.319,26.7,,1.1,0,,500
126.326,27.5,,1.4,0,,526
126.333,28.4,,1.1,0,,569
126.34,29.4,9.9,1.2,0,3,568
126.347,30.5,,1.9,0,,587
126.354,31.5,,2.3,0,,610
126.361,32.5,,2,0,,623
126.368,33.4,,1.8,0,,644
126.375,34.2,,2.8,0,,653
126.382,34.8,,2.8,0,,610
126.389,35.5,,3.6,0,,677
126.396,36.3,,3.7,0,,686
126.403,36.5,,3.6,0,,689
126.41,37,,3.9,0,,691
126.417,37.2,,3.6,0,,687
126.424,37.8,,3.4,0,,618
126.431,38.3,,3.8,0,,573
126.438,38.4,,4.9,0,,492
126.444,36,,6.5,0,,663
126.451,33.7,,6.3,0,,705
126.458,33.3,,5.7,0,,727
126.465,33.3,7,6.4,0,3,723
126.472,33.2,,5.8,0,,333
126.479,33.7,,4.8,0,,261
126.486,34.5,,4.5,0,,77
126.493,35,,5.3,0,,160
126.5,33.8,,6.8,0,,149
126.507,32.7,,7.3,0,,0
126.514,32,,6,0,,0
126.521,31.7,,5.8,0,,0
126.528,31.7,,4.2,0,,12
126.535,31.9,,3.3,0,,30
126.542,33,,3.8,0,,114
126.549,33.2,,5.9,0,,65
126.556,33.1,,4.3,0,,6
126.563,32.9,,4.8,0,,0
126.569,32.7,,3.5,0,,0
126.576,32.5,,2.7,0,,0
126.583,32.4,,2.2,0,,0
126.59,32.5,-2.4,1.9,0,8,2
126.597,31.1,,9.2,0,,16
126.604,28.5,,6.7,0,,0
126.611,27,,5.1,0,,0
126.618,26.3,,3.7,0,,0
126.625,25,,4.1,0,,0
126.632,24.4,,2.6,0,,0
126.639,24.5,,1.8,0,,0
126.646,24.5,,2.9,0,,0
126.653,24.8,,2.4,0,,0
126.66,25.1,,2.2,0,,2
126.667,25.3,,2.8,0,,2
126.674,25.5,,5.4,0,,13
126.681,24.4,,6.2,0,,0
126.688,23.2,,7.5,0,,0
126.694,22.7,,5.1,0,,0
126.701,22.4,,5.3,0,,0
126.708,22.1,,3.4,0,,0
126.715,21.8,18.2,2.8,0,8,0
126.722,21.7,,3.3,0,,0
126.729,21.8,,2.7,0,,0
126.736,21.9,,3.4,0,,0
126.743,22,,2.6,0,,0
126.75,21.9,,2,0,,0
126.757,21.9,,3.6,0,,0
126.764,21.9,,4.7,0,,0
126.771,21.6,,4.4,0,,0
126.778,21.3,,5.6,0,,0
126.785,21.2,,5.4,0,,0
126.792,21.1,,4.5,0,,0
126.799,21,,2.7,0,,0
126.806,20.8,,2.3,0,,0
126.813,20.8,,2.5,0,,0
126.819,20.8,,3.3,0,,0
126.826,20.7,,2.4,0,,0
126.833,20.8,,3.3,0,,0
126.84,20.9,17.3,2.4,0,7,0
126.847,20.8,,3.7,0,,1
126.854,20.7,,3.2,0,,0
126.861,20.7,,3.5,0,,0
126.868,20.7,,4.2,0,,0
126.875,20.5,,2.9,0,,0
126.882,20.5,,1.7,0,,0
126.889,20.3,,2.9,0,,0
126.896,20.2,,4.8,0,,0
126.903,20.1,,2.6,0,,0
126.91,20.1,,3.2,0,,0
126.917,20.1,,2.9,0,,0
126.924,20.2,,3.5,0,,0
126.931,20.3,,4,0,,1
126.938,20.1,,4.3,0,,1
126.944,20,,3.7,0,,0
126.951,19.9,,4.1,0,,0
126.958,19.9,,4.5,0,,0
126.965,19.9,17.3,3.6,0,4,0
126.972,19.9,,4.2,0,,0
126.979,19.9,,4,0,,0
126.986,19.9,,2.9,0,,0
127,19.8,,2.1,0,,0
127.007,19.8,,3.2,0,,0
127.014,19.8,,3.1,0,,0
127.021,19.6,,3.8,0,,0
127.028,19.6,,3.8,0,,0
127.035,19.7,,3.3,0,,0
127.042,19.7,,2.2,0,,0
127.049,19.6,,3.7,0,,0
127.056,19.6,,4.6,0,,0
127.063,19.5,,4.4,0,,0
127.069,19.4,,2.4,0,,0
127.076,19.4,,4,0,,0
127.083,19.4,,3.5,0,,0
127.09,19.3,,2.7,0,,0
127.097,19.3,16.4,3.4,0,5,0
127.104,19.3,,3.2,0,,0
127.111,19.3,,3.7,0,,0
127.118,19.3,,3.1,0,,0
127.125,19.3,,2.7,0,,0
127.132,19.2,,3.2,0,,0
127.139,19.3,,2.5,0,,0
127.146,19.2,,3.8,0,,0
127.153,19,,3,0,,0
127.16,19,,3.9,0,,0
127.167,19,,3,0,,0
127.174,19,,2.8,0,,0
127.181,19,,2.9,0,,0
127.188,19,,3.5,0,,0
127.194,18.9,,3.9,0,,0
127.201,18.9,,3.6,0,,0
127.208,18.9,,3,0,,0
127.215,18.8,,3.1,0,,0
127.222,18.8,13.9,2.7,0,6,0
127.229,18.8,,2.4,0,,0
127.236,18.8,,2.3,0,,0
127.243,18.9,,1.5,0,,22
127.25,19.1,,2,0,,80
127.257,19.4,,1.9,0,,127
127.264,19.4,,0.8,0,,5
127.271,19.6,,1,0,,74
127.278,19.8,,1.6,0,,162
127.285,19.9,,2.2,0,,95
127.292,19.9,,3.2,0,,2
127.299,20,,3.1,0,,0
127.306,20.1,,2.5,0,,87
127.313,20.3,,3.2,0,,45
127.319,20,,3.5,0,,31
127.326,20.2,,3.2,0,,16
127.333,20.9,,3.7,0,,412
127.34,20.9,,3.3,0,,479
127.347,21.3,13.6,2.9,0,7,522
127.354,21.5,,3.5,0,,635
127.361,21.4,,2.8,0,,508
127.368,21.5,,3.1,0,,402
127.375,21.9,,3.4,0,,433
127.382,21.8,,3.1,0,,631
127.389,21.6,,3.6,0,,400
127.396,21.8,,3.9,0,,520
127.403,22,,2.9,0,,721
127.41,22.3,,3.1,0,,728
127.417,22.6,,3.4,0,,729
127.424,22.5,,2.9,0,,605
127.431,22.5,,3.7,0,,590
127.438,22.7,,3.5,0,,707
127.444,22.9,,4.2,0,,644
127.451,23,,4.6,0,,519
127.458,23,,4.8,0,,635
127.465,23.1,,5.3,0,,744
127.472,22.9,12.6,5.2,0,6,548
127.479,22.5,,4.6,0,,157
127.486,22.6,,4.9,0,,370
127.493,22.5,,5.4,0,,259
127.5,21.8,,5,0,,123
127.507,21.8,,4.5,0,,11
127.514,22.2,,4.7,0,,380
127.521,22.6,,4.3,0,,578
127.528,22.5,,4.5,0,,775
127.535,22.7,,5.1,0,,627
127.542,22.5,,3.9,0,,628
127.549,22.5,,4.1,0,,707
127.556,22.8,,4,0,,705
127.563,22.6,,3.4,0,,600
127.569,22.5,,4.9,0,,267
127.576,22.7,,4.3,0,,750
127.583,22.6,,4,0,,666
127.59,22.8,,3.8,0,,793
127.597,23,11.9,3.2,0,2,793
127.604,23,,3.2,0,,846
127.611,23.3,,3.5,0,,837
127.618,23,,4.4,0,,835
127.625,22.7,,3.5,0,,822
127.632,23,,2.9,0,,818
127.639,23,,3,0,,847
127.646,23,,3.4,0,,836
127.653,23,,3.1,0,,843
127.66,22.9,,3.6,0,,830
127.667,22.8,,3.1,0,,818
127.674,22.5,,3.7,0,,806
127.681,22.4,,3.1,0,,788
127.688,22.3,,3.5,0,,757
127.694,22,,3.8,0,,733
127.701,22,,3.6,0,,709
127.708,22,,4.5,0,,665
127.715,21.6,,4.5,0,,603
127.722,21.2,10.1,4.1,0,1,550
127.729,20.8,,3.5,0,,496
127.736,20.5,,3.7,0,,426
127.743,20.4,,3.8,0,,359
127.75,20.2,,3.9,0,,256
127.757,20,,2.9,0,,97
127.764,19.9,,5,0,,7
127.771,19.8,,3.8,0,,0
127.778,19.6,,3.8,0,,0
127.785,19.6,,2.9,0,,0
127.792,19.5,,3.8,0,,0
127.799,19.4,,3.2,0,,0
127.806,19.3,,3.5,0,,0
127.813,19.2,,3.4,0,,0
127.819,19.2,,2.6,0,,0
127.826,19.1,,3.8,0,,0
127.833,19.1,,3.3,0,,0
127.84,19,,3.3,0,,0
127.847,19,12.8,2.8,0,1,0
127.854,18.9,,2.9,0,,0
127.861,18.9,,3.2,0,,0
127.868,18.8,,2.5,0,,0
127.875,18.7,,2.8,0,,0
127.882,18.6,,2.8,0,,0
127.889,18.6,,2.2,0,,0
127.896,18.6,,2.9,0,,1
127.903,18.5,,3.2,0,,0
127.91,18.5,,3,0,,1
127.917,18.4,,2.9,0,,1
127.924,18.4,,2.5,0,,0
127.931,18.4,,2.2,0,,1
127.938,18.3,,2.8,0,,1
127.944,18.3,,2.1,0,,1
127.951,17.9,,1,0,,0
127.958,17.6,,1.2,0,,0
127.965,17.5,,1.8,0,,0
127.972,17.6,12.3,1.3,0,3,0
127.979,17.6,,1.8,0,,0
127.986,17.6,,1.8,0,,0
127.993,17.4,,2.3,0,,0
128,17.4,,2.2,0,,0
128.007,17.1,,1.7,0,,1
128.014,16.8,,1.5,0,,1
128.021,16.5,,2,0,,0
128.028,16.3,,2.4,0,,0
128.035,16.1,,2.2,0,,0
128.042,16,,2.7,0,,0
128.049,15.9,,2.7,0,,0
128.056,15.8,,2.9,0,,1
128.063,15.6,,2.8,0,,0
128.069,15.3,,2.8,0,,0
128.076,15.2,,2.9,0,,0
128.083,15.1,,2.6,0,,0
128.09,14.9,,2.2,0,,0
128.097,14.8,12.2,1.9,0,1,0
128.104,14.8,,1.3,0,,0
128.111,14.8,,1,0,,0
128.118,14.7,,1.2,0,,0
128.125,14.6,,0.9,0,,0
128.132,14.4,,1.3,0,,0
128.139,14.4,,1.8,0,,0
128.146,14.4,,1.9,0,,0
128.153,14.4,,1.3,0,,1
128.16,14.3,,0.8,0,,0
128.167,14.2,,0.2,0,,0
128.174,14.1,,0.6,0,,0
128.181,14.1,,1.3,0,,0
128.188,14,,1.3,0,,0
128.194,13.9,,1.8,0,,0
128.201,13.8,,1.9,0,,0
128.208,13.8,,1.6,0,,0
128.215,13.8,,1.2,0,,0
128.222,14,11.3,1.2,0,3,7
128.229,14.3,,1.4,0,,83
128.236,14.6,,1.3,0,,148
128.243,15.1,,0.8,0,,251
128.25,15.7,,0.7,0,,314
128.257,16.8,,0.6,0,,386
128.264,17.4,,1,0,,460
128.271,17.4,,1.9,0,,512
128.278,17.5,,2,0,,556
128.285,17.8,,2.6,0,,591
128.292,18,,2.7,0,,623
128.299,18.2,,3,0,,646
128.306,18.5,,2.8,0,,668
128.313,18.9,,3.1,0,,688
128.319,19.2,,2.8,0,,711
128.326,19.4,,3,0,,737
128.333,19.7,,2.9,0,,741
128.34,19.9,,2.6,0,,498
128.347,20.2,12.7,2.5,0,5,323
128.354,20.2,,2.4,0,,283
128.361,20.5,,3.3,0,,196
128.368,21.1,,2.9,0,,517
128.375,20.7,,2.9,0,,657
128.382,21.3,,2.1,0,,619
128.389,21.8,,2.7,0,,746
128.396,21.8,,2.6,0,,749
128.403,22.3,,3.1,0,,738
128.41,22.6,,3.9,0,,788
128.417,22.5,,3.3,0,,809
128.424,22.5,,4,0,,742
128.431,21.9,,4,0,,254
128.438,22.3,,3.5,0,,140
128.444,22.4,,4.1,0,,344
128.451,22.6,,4.1,0,,768
128.458,22.9,,4.5,0,,848
128.465,22.8,,5.2,0,,889
128.472,22.7,12.2,5.2,0,4,881
128.479,22.7,,5.7,0,,887
128.486,22.8,,5.1,0,,899
128.493,22.8,,5.1,0,,896
128.5,22.4,,4.5,0,,906
128.507,22.6,,4.9,0,,911
128.514,22.5,,4.4,0,,919
128.521,22.3,,4.5,0,,909
128.528,22.4,,4.5,0,,915
128.535,22.3,,4.6,0,,919
128.542,22.6,,5.5,0,,922
128.549,22.5,,5.1,0,,926
128.556,22.6,,5.8,0,,921
128.563,22.6,,5,0,,913
128.569,22.1,,5.5,0,,913
128.576,22.4,,5,0,,912
128.583,22.4,,5.3,0,,907
128.59,22.5,,4.8,0,,904
128.597,22.3,9.5,5.4,0,2,901
128.604,22,,4.1,0,,905
128.611,22.1,,3.3,0,,895
128.618,21.8,,4.9,0,,878
128.625,21.9,,4.7,0,,871
128.632,21.8,,4.8,0,,859
128.639,21.7,,4.3,0,,855
128.646,21.5,,4.2,0,,850
128.653,21.4,,3.7,0,,835
128.66,21.4,,3.9,0,,816
128.667,21.3,,4,0,,810
128.674,21.2,,3.8,0,,789
128.681,21.1,,2.9,0,,774
128.688,20.8,,3.9,0,,744
128.694,20.7,,3.8,0,,710
128.701,20.5,,3.8,0,,666
128.708,20.4,,3.7,0,,670
128.715,20.2,,4.1,0,,626
128.722,20.1,10.2,3.2,0,1,579
128.729,19.7,,4,0,,540
128.736,19.5,,2.5,0,,486
128.743,19.4,,3.6,0,,410
128.75,19.1,,2.9,0,,331
128.757,19,,2.5,0,,220
128.764,19,,3.1,0,,43
128.771,18.8,,3,0,,0
128.778,18.7,,2.8,0,,0
128.785,18.6,,2.3,0,,0
128.792,18.5,,2.8,0,,0
128.799,18.5,,3.2,0,,0
128.806,18.4,,3.2,0,,0
128.813,18.4,,3.2,0,,0
128.819,18.3,,2.4,0,,0
128.826,18.3,,2.5,0,,0
128.833,18.3,,2.7,0,,0
128.84,18.1,,1.3,0,,0
128.847,18.1,10.6,1.6,0,3,0
128.854,18.1,,1.6,0,,0
128.861,18,,1.6,0,,0
128.868,18,,1.5,0,,0
128.875,18,,2.3,0,,1
128.882,18,,1.7,0,,1
128.889,18,,1.5,0,,1
128.896,17.9,,1.7,0,,0
128.903,17.9,,1.8,0,,0
128.91,17.9,,2.5,0,,0
128.917,17.9,,2.5,0,,1
128.924,17.8,,2.6,0,,1
128.931,17.7,,2,0,,1
128.938,17.6,,1.9,0,,1
128.944,17.5,,2.2,0,,0
128.951,17.4,,1.6,0,,1
128.958,17.3,,1.4,0,,0
128.965,17.3,,1.2,0,,0
128.972,17.1,10.9,1.4,0,4,0
128.979,17.1,,1.1,0,,0
128.986,16.9,,1.3,0,,0
128.993,16.7,,1.4,0,,1
129,16.6,,0.8,0,,0
129.007,16.4,,1.1,0,,0
129.014,16.2,,1,0,,0
129.021,16.1,,1,0,,0
129.028,16,,1,0,,0
129.035,15.8,,1.1,0,,0
129.042,15.4,,1.4,0,,0
129.049,15.1,,1.6,0,,0
129.056,15.1,,1.9,0,,0
129.063,15.1,,1.4,0,,0
129.069,15.2,,1.5,0,,0
129.076,15.2,,1.5,0,,0
129.083,15.3,,0.7,0,,1
129.09,15.5,,0.2,0,,2
129.097,15.6,10.9,0.5,0,6,2
129.104,15.6,,0.6,0,,1
129.111,15.5,,0.8,0,,1
129.118,15.4,,0.6,0,,0
129.125,15.2,,0.8,0,,0
129.132,15.1,,1.1,0,,0
129.139,15.1,,1.5,0,,0
129.146,15.1,,1.2,0,,0
129.153,15.2,,0.9,0,,1
129.16,15.2,,0.8,0,,1
129.167,15.2,,1.3,0,,1
129.174,15.2,,1.3,0,,1
129.181,15.1,,1.5,0,,1
129.188,15.1,,1.2,0,,1
129.194,15.1,,1.6,0,,0
129.201,15,,1.3,0,,0
129.208,14.9,,1.4,0,,0
129.215,14.8,,1.2,0,,0
129.222,14.7,10.7,1.3,0,5,0
129.229,14.6,,1.4,0,,1
129.236,14.7,,1.5,0,,41
129.243,15.4,,1.4,0,,141
129.25,15.9,,1.4,0,,355
129.257,16.6,,1.2,0,,422
129.264,17.3,,1,0,,483
129.271,18.3,,1,0,,514
129.278,18.7,,1.2,0,,482
129.285,18.6,,1.3,0,,365
129.292,18,,2,0,,22
129.299,17.8,,2,0,,2
129.306,18,,1.8,0,,457
129.313,18.7,,1.8,0,,536
129.319,19,,1.8,0,,739
129.326,19.6,,1.5,0,,772
129.333,19.4,,1.4,0,,670
129.34,19,,1.8,0,,3
129.347,19.2,10.9,1.2,0,6,13
129.354,19.7,,1.8,0,,297
129.361,20,,1.7,0,,832
129.368,20.3,,2.1,0,,747
129.375,20.3,,1.9,0,,457
129.382,20.4,,2.4,0,,533
129.389,20.7,,2.8,0,,146
129.396,20.7,,1.8,0,,267
129.403,21.3,,2.9,0,,876
129.41,21.1,,3,0,,660
129.417,21.7,,4.2,0,,836
129.424,21.7,,3.5,0,,922
129.431,21.6,,4.4,0,,934
129.438,21.6,,4.8,0,,936
129.444,21.7,,4.2,0,,934
129.451,21.6,,3.6,0,,938
129.458,21.9,,4.1,0,,933
129.465,22,,3.5,0,,929
129.472,22,8.7,4.3,0,5,894
129.479,21.9,,4.5,0,,925
129.486,21.7,,4,0,,925
129.493,21.6,,4.7,0,,914
129.5,21.7,,4.8,0,,903
129.507,22.2,,3.8,0,,928
129.514,21.9,,4.5,0,,927
129.521,21.7,,4.8,0,,925
129.528,21.6,,4.2,0,,931
129.535,21.8,,4.8,0,,763
129.542,21.3,,5,0,,403
129.549,21.5,,5.8,0,,493
129.556,21.2,,5.1,0,,914
129.563,21.5,,5.4,0,,782
129.569,21.5,,5.9,0,,918
129.576,21.6,,4.7,0,,915
129.583,21.6,,4.4,0,,915
129.59,21.7,,5.1,0,,914
129.597,22,8.1,5.9,0,4,910
129.604,21.4,,5.1,0,,899
129.611,21.3,,6.2,0,,881
129.618,21.2,,5.9,0,,834
129.625,21,,5.8,0,,865
129.632,21.4,,4.8,0,,869
129.639,21.4,,5.3,0,,860
129.646,21.1,,5.8,0,,846
129.653,20.9,,5.8,0,,832
129.66,20.5,,5.2,0,,804
129.667,20.5,,6.1,0,,777
129.674,20.7,,4.7,0,,776
129.681,20.5,,5.2,0,,753
129.688,20.4,,4.9,0,,718
129.694,20.4,,5.9,0,,679
129.701,20.3,,4.5,0,,679
129.708,20.3,,4.4,0,,652
129.715,20.1,,4.2,0,,630
129.722,19.8,9.5,4.4,0,2,595
129.729,19.6,,4.7,0,,553
129.736,19.4,,4.3,0,,506
129.743,19.3,,3.8,0,,446
129.75,19.3,,3.6,0,,375
129.757,19.1,,4.7,0,,290
129.764,19,,3.2,0,,95
129.771,18.9,,3.2,0,,0
129.778,18.8,,3,0,,0
129.785,18.6,,2.8,0,,0
129.792,18.5,,3.2,0,,0
129.799,18.5,,3.7,0,,0
129.806,18.4,,3.6,0,,0
129.813,18.4,,3.4,0,,0
129.819,18.3,,3.2,0,,0
129.826,18.2,,2.4,0,,0
129.833,18.1,,1.8,0,,0
129.84,18.2,,1.5,0,,0
129.847,18.1,9.2,2.8,0,2,0
129.854,18.1,,2.3,0,,0
129.861,18.1,,2,0,,0
129.868,18,,2.5,0,,0
129.875,18,,2.6,0,,0
129.882,17.9,,2.3,0,,0
129.889,17.8,,2.9,0,,0
129.896,17.8,,1.9,0,,0
129.903,17.7,,1.8,0,,0
129.91,17.6,,1.6,0,,0
129.917,17.5,,2,0,,0
129.924,17.5,,2.6,0,,1
129.931,17.4,,1.7,0,,1
129.938,17.3,,1.4,0,,0
129.944,17,,1.3,0,,0
129.951,16.7,,1.6,0,,0
129.958,16.3,,1,0,,0
129.965,15.9,,0.8,0,,0
129.972,15.5,8.9,0.4,0,2,0
130,15.1,,0.5,0,,0
130.007,14.9,,0.9,0,,0
130.014,15,,0.6,0,,1
130.021,15.1,,0.6,0,,0
130.028,15,,0.4,0,,0
130.035,14.9,,0.7,0,,0
130.042,14.8,,1.3,0,,0
130.049,14.6,,1.5,0,,0
130.056,14.5,,1.6,0,,0
130.063,14.4,,1.8,0,,0
130.069,14.4,,1.3,0,,0
130.076,14.3,,1.4,0,,0
130.083,14.2,,1.5,0,,0
130.09,14.1,,1.6,0,,0
130.097,13.9,,0.9,0,,0
130.104,14,,1.1,0,,1
130.111,14.1,,1.3,0,,2
130.118,14.4,9.4,1.8,0,4,2
130.125,14.5,,1.7,0,,2
130.132,14.3,,1.1,0,,1
130.139,14.1,,0.8,0,,0
130.146,13.9,,0.6,0,,0
130.153,13.8,,0.8,0,,0
130.16,13.9,,1.2,0,,0
130.167,14.1,,1.5,0,,2
130.174,14.2,,1.4,0,,2
130.181,14.4,,0.9,0,,1
130.188,14.6,,0.4,0,,1
130.194,14.7,,0.8,0,,1
130.201,14.6,,1.1,0,,0
130.208,14.4,,1.3,0,,0
130.215,14.1,,1.2,0,,0
130.222,13.9,,1.2,0,,0
130.229,14.1,,1,0,,3
130.236,14.6,,1.3,0,,224
130.243,15,9.9,1.4,0,2,332
130.25,15.6,,1,0,,413
130.257,16.5,,0.4,0,,496
130.264,16.6,,0.5,0,,533
130.271,17,,1.1,0,,582
130.278,17.2,,2.3,0,,642
130.285,17.5,,2.1,0,,679
130.292,17.7,,2.1,0,,706
130.299,18.1,,2.2,0,,731
130.306,18.3,,1.9,0,,757
130.313,18.7,,1.8,0,,768
130.319,19.1,,1.7,0,,793
130.326,19.4,,1.4,0,,816
130.333,19.5,,1.2,0,,803
130.34,19.6,,1.9,0,,800
130.347,20,,1.8,0,,547
130.354,20,,2.1,0,,570
130.361,20.1,,2.5,0,,588
130.368,20.3,10.5,1.8,0,3,369
130.375,20.8,,2.7,0,,811
130.382,21.1,,3.3,0,,882
130.389,20.8,,3.5,0,,862
130.396,20.9,,2.8,0,,340
130.403,20.6,,3,0,,508
130.41,20.9,,3,0,,400
130.417,21.1,,3.3,0,,833
130.424,21.2,,3,0,,908
130.431,21.5,,2.9,0,,902
130.438,21.8,,3,0,,872
130.444,21.9,,2.7,0,,831
130.451,21.9,,3.1,0,,818
130.458,22,,3.3,0,,864
130.465,22.2,,4.6,0,,799
130.472,21.9,,3.8,0,,843
130.479,22,,4.1,0,,832
130.486,22.2,,3.7,0,,660
130.493,22.3,9.8,4.9,0,6,699
130.5,22.2,,4.2,0,,733
130.507,22.2,,4.7,0,,768
130.514,22.2,,4.6,0,,769
130.521,22.1,,4.4,0,,787
130.528,22.1,,4.5,0,,854
130.535,22,,5.2,0,,855
130.542,21.8,,4.7,0,,863
130.549,21.6,,4.9,0,,876
130.556,21.8,,4.4,0,,887
130.563,22,,4.3,0,,895
130.569,21.8,,5.2,0,,892
130.576,21.6,,4.2,0,,857
130.583,21.5,,4.2,0,,764
130.59,21.3,,4,0,,781
130.597,21.6,,4.2,0,,768
130.604,21.5,,5,0,,820
130.611,21.6,,5,0,,822
130.618,21.4,9,5.2,0,6,819
130.625,21.2,,4.3,0,,792
130.632,21.2,,4.3,0,,796
130.639,21.3,,4.8,0,,813
130.646,21.1,,3.6,0,,791
130.653,21.1,,4.3,0,,758
130.66,21,,4.8,0,,797
130.667,20.8,,4.7,0,,803
130.674,20.5,,5.6,0,,783
130.681,20.4,,4.9,0,,779
130.688,20.7,,4.3,0,,761
130.694,20.6,,5.4,0,,741
130.701,20.3,,4.7,0,,721
130.708,20.3,,3.9,0,,697
130.715,20.3,,4.1,0,,662
130.722,20.1,,4.8,0,,627
130.729,19.7,,5,0,,569
130.736,19.6,,4.5,0,,524
130.743,19.5,8.6,4,0,2,466
130.75,19.3,,4.2,0,,382
130.757,19.1,,4,0,,330
130.764,19,,3.2,0,,139
130.771,18.8,,3.2,0,,0
130.778,18.7,,3.1,0,,0
130.785,18.5,,2.5,0,,0
130.792,18.4,,2.5,0,,0
130.799,18.2,,2.6,0,,0
130.806,18.2,,3.2,0,,0
130.813,18.1,,2.6,0,,0
130.819,18.1,,2,0,,0
130.826,18,,1.9,0,,0
130.833,17.9,,1.7,0,,0
130.84,17.8,,1.9,0,,0
130.847,17.7,,2,0,,0
130.854,17.6,,2,0,,0
130.861,17.5,,2.1,0,,0
130.868,17.4,11,1.8,0,0,0
130.875,17.4,,1.5,0,,0
130.882,17.3,,1.2,0,,0
130.889,17.1,,1.4,0,,0
